,Content ID,User ID,Type,
1598,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,,dislike,
1599,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,56e65b5b-e1b4-4f67-b596-e75bf103783b,worried,
1600,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,f46eee2a-6024-4046-a6f4-5232366edb87,worried,
1601,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,41b0ee09-2868-4c4b-a22d-b533a7fa46af,hate,
1602,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,afab7336-04d3-45fe-8917-0327c56e7435,intrigued,
1603,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,5a1ab9a3-1983-4021-9557-d3700a276746,cherish,
1604,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,306662a5-e17a-44a4-bb67-cc858ae1dccd,peeking,
1605,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,,,
1606,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,5ad56e97-58f6-4e66-9b8f-5c16358a9a97,disgust,
1607,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,acd90ee9-84cd-465e-88e3-f128dd0cc1da,intrigued,
1608,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,07061727-dc05-4411-ab78-79f95b1869a9,indifferent,
1609,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,e2377b94-f06a-49ed-a266-377c4b07e980,scared,
1610,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,e89d4cb0-3bec-43b8-8060-719983fe68a9,intrigued,
1611,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,26c9a1fc-78b0-460b-8931-cec1dc87aa0d,intrigued,
1612,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,d2e48a3d-aeca-4b36-8550-f8cbb10d09b8,want,
1613,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,love,
1614,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,fc17ca61-7c66-4ceb-8504-32f58b438b45,interested,
1615,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,,indifferent,
1616,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,e79a2e98-57b4-4469-8da4-87f338460d42,intrigued,
1617,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,7918d465-0953-4f20-9e28-539e74c82e2f,want,
1618,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,de1d478e-3552-4223-b039-d3086cc485ec,interested,
1619,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f9ecf6a2-8402-43b3-bf22-8cd54394ea02,intrigued,
1620,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,7e263bf1-e036-4cc8-9cb8-9beec89027a3,hate,
1621,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,b7fb2028-4cfc-440b-a1b1-4101f12f7abe,love,
1622,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,58fc0c8b-f669-4ee3-9a92-6d4290d85277,peeking,
1623,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,b76ebf8d-3f04-4e7f-aec8-22575f68d9e2,super love,
1624,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,afab7336-04d3-45fe-8917-0327c56e7435,super love,
1625,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,,scared,
1626,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,cd5fd7db-8715-41b7-8f4a-11a65b638d8e,disgust,
1627,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,9be473d9-cfdf-4954-bae2-09b0555a8ebb,like,
1628,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,ded166ee-173b-4a56-bc6d-464c35709670,interested,
1629,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,26c9a1fc-78b0-460b-8931-cec1dc87aa0d,interested,
1630,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,2bd9c167-e06c-47c1-a978-3403d6724606,interested,
1631,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,1798905d-6c3a-4e5d-a9d1-ce429b1260d7,peeking,
1632,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,dbacabf8-7ebd-4f22-a261-59d8dad306f1,peeking,
1633,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,e32722f4-69b1-4aff-b13b-8928ea08fd6a,indifferent,
1634,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,8f41c07f-db4f-44f3-ae81-1f99cee047eb,dislike,
1635,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,,interested,
1636,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,6e9c7f30-264a-4aa0-b3ac-36e852d10906,peeking,
1637,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,4607d7b0-3313-49b8-9f73-5b8227fc5b67,cherish,
1638,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,3a80467c-0f1f-49ca-b904-1938ea2177a9,adore,
1639,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,c07fd88f-9e7b-47eb-8477-8fcbffb7c5c8,cherish,
1640,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,disgust,
1641,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,9e9c6089-692f-406c-afee-50f62c127e9d,intrigued,
1642,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,e32722f4-69b1-4aff-b13b-8928ea08fd6a,cherish,
1643,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,63e07d14-7bed-44b8-9cf0-4a7e9b2a99ea,interested,
1644,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,168e6d97-0b9c-45d0-ba57-cabc8c60d428,intrigued,
1645,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,,super love,
1646,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,683d880b-3ccf-4f4d-8182-96e7a7a884bd,scared,
1647,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,1ee25417-3648-4220-9b8f-fc82d1ef450c,intrigued,
1648,026973ef-4b73-4901-9160-bc9e04516057,,,
1649,026973ef-4b73-4901-9160-bc9e04516057,76a034b7-e163-4735-a15b-b0ff645ca627,interested,
1650,026973ef-4b73-4901-9160-bc9e04516057,d4dc38d4-5c80-428f-95da-b746a275531c,heart,
1651,026973ef-4b73-4901-9160-bc9e04516057,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,love,
1652,026973ef-4b73-4901-9160-bc9e04516057,64b33556-9ecf-4ebc-8b4c-f829ab1a4881,want,
1653,026973ef-4b73-4901-9160-bc9e04516057,274ac4ac-395a-4f70-90e5-9771ac3db11b,interested,
1654,026973ef-4b73-4901-9160-bc9e04516057,f7d73e35-248c-4369-9e4d-1f38bea06a5f,super love,
1655,026973ef-4b73-4901-9160-bc9e04516057,aa71ef91-252d-4c99-92ad-cf617f09fced,want,
1656,026973ef-4b73-4901-9160-bc9e04516057,76a034b7-e163-4735-a15b-b0ff645ca627,hate,
1657,026973ef-4b73-4901-9160-bc9e04516057,5ffd8b51-164e-47e2-885e-8b8c46eb63ed,love,
1658,026973ef-4b73-4901-9160-bc9e04516057,,hate,
1659,026973ef-4b73-4901-9160-bc9e04516057,5d33137a-3306-4d5f-8ab1-48d2446a12b0,interested,
1660,026973ef-4b73-4901-9160-bc9e04516057,0f1f6aef-b094-4b4d-b6b6-412ebc42c12b,want,
1661,026973ef-4b73-4901-9160-bc9e04516057,4291e9a9-b4a8-42e1-b032-520b16f93888,intrigued,
1662,026973ef-4b73-4901-9160-bc9e04516057,b1ceae0c-016d-421f-a6f0-488a7857f9f6,heart,
1663,026973ef-4b73-4901-9160-bc9e04516057,77a7b81e-96f7-4e5a-92c7-5b07f7333913,like,
1664,026973ef-4b73-4901-9160-bc9e04516057,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,love,
1665,026973ef-4b73-4901-9160-bc9e04516057,1798905d-6c3a-4e5d-a9d1-ce429b1260d7,intrigued,
1666,026973ef-4b73-4901-9160-bc9e04516057,e2377b94-f06a-49ed-a266-377c4b07e980,adore,
1667,026973ef-4b73-4901-9160-bc9e04516057,b827588c-31b2-47f3-916a-a1dbf7987f50,interested,
1668,026973ef-4b73-4901-9160-bc9e04516057,,dislike,
1669,026973ef-4b73-4901-9160-bc9e04516057,8dda1a41-9e57-4944-bd36-18c0ac343b13,interested,
1670,026973ef-4b73-4901-9160-bc9e04516057,80c36ce2-2cef-4a47-a563-d2a60a2b1825,heart,
1671,026973ef-4b73-4901-9160-bc9e04516057,427fa55b-7f49-4981-bcd7-59fee8efb512,adore,
1672,026973ef-4b73-4901-9160-bc9e04516057,ec2729db-9794-466e-93ba-a19402e16bef,like,
1673,026973ef-4b73-4901-9160-bc9e04516057,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,disgust,
1674,026973ef-4b73-4901-9160-bc9e04516057,48e26178-5cdd-4568-9990-d3bc5937910b,indifferent,
1675,026973ef-4b73-4901-9160-bc9e04516057,54a8e072-5369-4122-9189-43b55e1a4ba2,adore,
1676,026973ef-4b73-4901-9160-bc9e04516057,17bc2431-754a-46e8-81e2-32820d3fc612,dislike,
1677,026973ef-4b73-4901-9160-bc9e04516057,e206e31b-5f85-4964-b6ea-d7ee5324def1,peeking,
1678,026973ef-4b73-4901-9160-bc9e04516057,,peeking,
1679,026973ef-4b73-4901-9160-bc9e04516057,2c32ac39-926d-4473-801f-5733222ad74f,interested,
1680,026973ef-4b73-4901-9160-bc9e04516057,a6f003be-b0fd-4100-b4cc-f568a21b9745,super love,
1681,026973ef-4b73-4901-9160-bc9e04516057,05d7e77f-a18a-4358-a23a-46c560b3682e,disgust,
1682,026973ef-4b73-4901-9160-bc9e04516057,5897490a-0aaa-49c9-b63e-0da83088e3e0,indifferent,
1683,026973ef-4b73-4901-9160-bc9e04516057,47def058-01cc-478f-9830-eaddcccac633,cherish,
1684,026973ef-4b73-4901-9160-bc9e04516057,fdbaec82-bc98-47b8-8fe6-4aec7524e8e3,want,
1685,f08bdab2-b888-484e-8fd9-919e6ed86c12,,,
1686,f08bdab2-b888-484e-8fd9-919e6ed86c12,22056f9e-4654-44e9-930d-2fabdeb80f95,cherish,
1687,f08bdab2-b888-484e-8fd9-919e6ed86c12,19fa2bc2-96ab-45b6-99de-1995c2bee330,worried,
1688,f08bdab2-b888-484e-8fd9-919e6ed86c12,3e65775b-36e4-495d-9c45-28127fb3da5f,heart,
1689,f08bdab2-b888-484e-8fd9-919e6ed86c12,289044c8-e74c-4814-898a-b3b5eba6e46e,want,
1690,f08bdab2-b888-484e-8fd9-919e6ed86c12,89d6bd9d-ce6b-42e5-bb9b-ece3b338396d,disgust,
1691,f08bdab2-b888-484e-8fd9-919e6ed86c12,054b5d2a-7ee3-49c8-912a-1cf58389ae60,want,
1692,f08bdab2-b888-484e-8fd9-919e6ed86c12,6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,intrigued,
1693,f08bdab2-b888-484e-8fd9-919e6ed86c12,583f2bde-886d-4cf3-a5c4-7cb60cd25df3,heart,
1694,f08bdab2-b888-484e-8fd9-919e6ed86c12,80c36ce2-2cef-4a47-a563-d2a60a2b1825,peeking,
1695,f08bdab2-b888-484e-8fd9-919e6ed86c12,,interested,
1696,f08bdab2-b888-484e-8fd9-919e6ed86c12,427fa55b-7f49-4981-bcd7-59fee8efb512,love,
1697,f08bdab2-b888-484e-8fd9-919e6ed86c12,a6668254-c779-424c-8c8b-1762bf45916e,scared,
1698,f08bdab2-b888-484e-8fd9-919e6ed86c12,f3eb7ee0-7788-43a0-9686-1c399260b17e,adore,
1699,f08bdab2-b888-484e-8fd9-919e6ed86c12,132b1407-16fa-48f8-8112-3e426974bbb7,super love,
1700,f08bdab2-b888-484e-8fd9-919e6ed86c12,db0066e1-83cc-43f3-990b-983010aa5370,indifferent,
1701,f08bdab2-b888-484e-8fd9-919e6ed86c12,df1e7940-d514-40aa-af3a-e742792c4b5e,love,
1702,f08bdab2-b888-484e-8fd9-919e6ed86c12,af647535-dae8-4ca3-9203-bf4bfc607ffe,worried,
1703,f08bdab2-b888-484e-8fd9-919e6ed86c12,1545ddaf-2b75-4143-82fe-b88966aee4fb,scared,
1704,f08bdab2-b888-484e-8fd9-919e6ed86c12,a94a7d87-65df-4c21-847a-0e8af6cb5c02,cherish,
1705,f08bdab2-b888-484e-8fd9-919e6ed86c12,,love,
1706,f08bdab2-b888-484e-8fd9-919e6ed86c12,c924f935-cff8-45c0-b4b7-5ed2c6cdaac8,peeking,
1707,f08bdab2-b888-484e-8fd9-919e6ed86c12,40e643fb-369c-4ecb-beb7-810114f331fa,scared,
1708,f08bdab2-b888-484e-8fd9-919e6ed86c12,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,like,
1709,f08bdab2-b888-484e-8fd9-919e6ed86c12,a483c273-aee5-44bc-883e-d6963157aa4c,heart,
1710,f08bdab2-b888-484e-8fd9-919e6ed86c12,ef56931b-540b-4166-9090-73ae48ac8d97,heart,
1711,f08bdab2-b888-484e-8fd9-919e6ed86c12,e09aa625-3db7-49bd-be09-9aaa0c86a8bf,worried,
1712,f08bdab2-b888-484e-8fd9-919e6ed86c12,48e834aa-fd4a-4206-93e8-ac8fdac613bc,heart,
1713,f08bdab2-b888-484e-8fd9-919e6ed86c12,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,scared,
1714,f08bdab2-b888-484e-8fd9-919e6ed86c12,0c5b0547-820a-4beb-832e-3162f74ccfa7,hate,
1715,f08bdab2-b888-484e-8fd9-919e6ed86c12,,cherish,
1716,f08bdab2-b888-484e-8fd9-919e6ed86c12,5fbf758a-376b-472c-8aca-a87ff1db3e6d,scared,
1717,f08bdab2-b888-484e-8fd9-919e6ed86c12,3205ad12-726a-4b65-a15a-1a899a9d310b,scared,
1718,f08bdab2-b888-484e-8fd9-919e6ed86c12,d81dc9d9-a614-40f1-9dd4-7a4a05bac243,scared,
1719,f08bdab2-b888-484e-8fd9-919e6ed86c12,9e9c6089-692f-406c-afee-50f62c127e9d,peeking,
1720,f08bdab2-b888-484e-8fd9-919e6ed86c12,b827588c-31b2-47f3-916a-a1dbf7987f50,interested,
1721,f08bdab2-b888-484e-8fd9-919e6ed86c12,a94a7d87-65df-4c21-847a-0e8af6cb5c02,love,
1722,f08bdab2-b888-484e-8fd9-919e6ed86c12,ed5e1675-94a8-482c-8b43-1b9bb71d0495,like,
1723,f08bdab2-b888-484e-8fd9-919e6ed86c12,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,adore,
1724,f08bdab2-b888-484e-8fd9-919e6ed86c12,f11e8adf-a550-4e7a-ab81-dbccd952dff8,dislike,
1725,f08bdab2-b888-484e-8fd9-919e6ed86c12,,like,
1726,f08bdab2-b888-484e-8fd9-919e6ed86c12,9e9cf8e7-6731-47da-bc0f-3a487e835586,super love,
1727,f08bdab2-b888-484e-8fd9-919e6ed86c12,6e9c7f30-264a-4aa0-b3ac-36e852d10906,super love,
1728,f08bdab2-b888-484e-8fd9-919e6ed86c12,0f21b6d6-7be6-484c-9698-d851ad7d43c5,peeking,
1729,f08bdab2-b888-484e-8fd9-919e6ed86c12,85eca06e-b8db-4fd9-b083-da47572c40b2,adore,
1730,f08bdab2-b888-484e-8fd9-919e6ed86c12,77a7b81e-96f7-4e5a-92c7-5b07f7333913,cherish,
1731,f08bdab2-b888-484e-8fd9-919e6ed86c12,07061727-dc05-4411-ab78-79f95b1869a9,interested,
1732,f08bdab2-b888-484e-8fd9-919e6ed86c12,56b8948a-68bd-425f-b842-eabe6bcfacca,adore,
1733,a55b215b-06c5-4ef3-ac14-7e1569c3ad2e,,,
1734,a55b215b-06c5-4ef3-ac14-7e1569c3ad2e,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,intrigued,
1735,a55b215b-06c5-4ef3-ac14-7e1569c3ad2e,0c5b0547-820a-4beb-832e-3162f74ccfa7,adore,
1736,258bb775-3c35-4eec-90f3-8b75a52e466a,,,
1737,258bb775-3c35-4eec-90f3-8b75a52e466a,b09e3125-2162-443b-bea0-25895b7605bc,disgust,
1738,258bb775-3c35-4eec-90f3-8b75a52e466a,dab237a2-dcc9-4322-a9b6-b2d16ee38c78,super love,
1739,258bb775-3c35-4eec-90f3-8b75a52e466a,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,adore,
1740,258bb775-3c35-4eec-90f3-8b75a52e466a,8665a934-dc22-482b-9289-2e2c9d6a4095,super love,
1741,258bb775-3c35-4eec-90f3-8b75a52e466a,23a48585-f2cf-4a20-8d30-f49361d5625c,intrigued,
1742,258bb775-3c35-4eec-90f3-8b75a52e466a,22056f9e-4654-44e9-930d-2fabdeb80f95,super love,
1743,258bb775-3c35-4eec-90f3-8b75a52e466a,392bf6a1-dd73-48a5-9fd9-431749f2a8ef,intrigued,
1744,258bb775-3c35-4eec-90f3-8b75a52e466a,69f2735b-eee6-4fc1-a934-b31c20beb780,adore,
1745,258bb775-3c35-4eec-90f3-8b75a52e466a,48bed4d7-0329-472c-96d9-b23a103eb834,heart,
1746,258bb775-3c35-4eec-90f3-8b75a52e466a,,disgust,
1747,258bb775-3c35-4eec-90f3-8b75a52e466a,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,peeking,
1748,258bb775-3c35-4eec-90f3-8b75a52e466a,425b7021-0409-4358-af39-2bff14197d0a,adore,
1749,258bb775-3c35-4eec-90f3-8b75a52e466a,f5d9a26e-986d-4d8e-a1c9-69493fb64736,adore,
1750,258bb775-3c35-4eec-90f3-8b75a52e466a,425b7021-0409-4358-af39-2bff14197d0a,heart,
1751,258bb775-3c35-4eec-90f3-8b75a52e466a,5fbf758a-376b-472c-8aca-a87ff1db3e6d,peeking,
1752,258bb775-3c35-4eec-90f3-8b75a52e466a,a710ab29-b72a-42c8-a79b-42e63d4a8bfd,intrigued,
1753,258bb775-3c35-4eec-90f3-8b75a52e466a,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,like,
1754,258bb775-3c35-4eec-90f3-8b75a52e466a,fe0e2711-bad0-4a0a-90fa-b2d9e8c773a8,scared,
1755,258bb775-3c35-4eec-90f3-8b75a52e466a,77a7b81e-96f7-4e5a-92c7-5b07f7333913,heart,
1756,258bb775-3c35-4eec-90f3-8b75a52e466a,,super love,
1757,258bb775-3c35-4eec-90f3-8b75a52e466a,07061727-dc05-4411-ab78-79f95b1869a9,intrigued,
1758,258bb775-3c35-4eec-90f3-8b75a52e466a,4ef2c812-b152-4a72-a443-f4ff787d7b0d,dislike,
1759,258bb775-3c35-4eec-90f3-8b75a52e466a,d3aa94aa-3e81-49e4-915a-d269e4f42f29,hate,
1760,258bb775-3c35-4eec-90f3-8b75a52e466a,4cff698b-def1-497c-a78e-75058de67fe8,like,
1761,258bb775-3c35-4eec-90f3-8b75a52e466a,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,indifferent,
1762,258bb775-3c35-4eec-90f3-8b75a52e466a,2f112802-2501-45b5-a9d9-470cda6ef23e,indifferent,
1763,258bb775-3c35-4eec-90f3-8b75a52e466a,b76ebf8d-3f04-4e7f-aec8-22575f68d9e2,like,
1764,258bb775-3c35-4eec-90f3-8b75a52e466a,af647535-dae8-4ca3-9203-bf4bfc607ffe,adore,
1765,258bb775-3c35-4eec-90f3-8b75a52e466a,3eb6dad3-c017-4e77-8920-fbdea84b0acc,love,
1766,258bb775-3c35-4eec-90f3-8b75a52e466a,,love,
1767,258bb775-3c35-4eec-90f3-8b75a52e466a,72d2587e-8fae-4626-a73d-352e6465ba0f,worried,
1768,258bb775-3c35-4eec-90f3-8b75a52e466a,7e263bf1-e036-4cc8-9cb8-9beec89027a3,intrigued,
1769,258bb775-3c35-4eec-90f3-8b75a52e466a,ef629f00-391d-4a79-af74-77a9afdbbd41,want,
1770,258bb775-3c35-4eec-90f3-8b75a52e466a,4bc62825-3109-4796-9465-1bf853165347,peeking,
1771,258bb775-3c35-4eec-90f3-8b75a52e466a,de1d478e-3552-4223-b039-d3086cc485ec,super love,
1772,258bb775-3c35-4eec-90f3-8b75a52e466a,542041fb-f361-4353-b0f0-442c1585317a,cherish,
1773,258bb775-3c35-4eec-90f3-8b75a52e466a,37867a23-d07b-4990-8fa8-d694cf7d3b1b,scared,
1774,258bb775-3c35-4eec-90f3-8b75a52e466a,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,adore,
1775,258bb775-3c35-4eec-90f3-8b75a52e466a,2a41e628-4cc5-4765-af2e-8b3dec750c0b,indifferent,
1776,258bb775-3c35-4eec-90f3-8b75a52e466a,,hate,
1777,258bb775-3c35-4eec-90f3-8b75a52e466a,08c64787-e47b-4a7f-b00b-5590eb5fbc3a,indifferent,
1778,258bb775-3c35-4eec-90f3-8b75a52e466a,30be2156-59d1-451e-beea-1a3690200a2b,interested,
1779,258bb775-3c35-4eec-90f3-8b75a52e466a,d3aa94aa-3e81-49e4-915a-d269e4f42f29,hate,
1780,258bb775-3c35-4eec-90f3-8b75a52e466a,95f4bf3f-7eb7-429a-9f48-0f7cbdf0beaa,interested,
1781,8d32243c-2dd1-4128-bde1-d643207e582c,,,
1782,8d32243c-2dd1-4128-bde1-d643207e582c,56b8948a-68bd-425f-b842-eabe6bcfacca,hate,
1783,8d32243c-2dd1-4128-bde1-d643207e582c,4dc7482d-e44b-47cc-bc27-7bf663497997,dislike,
1784,8d32243c-2dd1-4128-bde1-d643207e582c,163daa38-8b77-48c9-9af6-37a6c1447ac2,super love,
1785,8d32243c-2dd1-4128-bde1-d643207e582c,3d5f257e-556b-4e19-b127-977bc5c4daed,scared,
1786,8d32243c-2dd1-4128-bde1-d643207e582c,3f2d07e5-3604-4873-9737-bb44340773d8,love,
1787,8d32243c-2dd1-4128-bde1-d643207e582c,b7e4b060-7b74-408f-b7d7-67a5e1dbfce3,like,
1788,8d32243c-2dd1-4128-bde1-d643207e582c,69f2735b-eee6-4fc1-a934-b31c20beb780,interested,
1789,8d32243c-2dd1-4128-bde1-d643207e582c,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,super love,
1790,8d32243c-2dd1-4128-bde1-d643207e582c,30a7de62-d6a1-47d6-963f-0724adf18c4b,disgust,
1791,8d32243c-2dd1-4128-bde1-d643207e582c,,want,
1792,8d32243c-2dd1-4128-bde1-d643207e582c,0ce03276-e538-4c96-bcae-9844fb0628ac,heart,
1793,8d32243c-2dd1-4128-bde1-d643207e582c,5897490a-0aaa-49c9-b63e-0da83088e3e0,dislike,
1794,8d32243c-2dd1-4128-bde1-d643207e582c,a4fd7920-9edf-4930-84bd-7a38b3bf9cec,dislike,
1795,8d32243c-2dd1-4128-bde1-d643207e582c,48e834aa-fd4a-4206-93e8-ac8fdac613bc,heart,
1796,8d32243c-2dd1-4128-bde1-d643207e582c,9a5c1dcc-d26b-4303-b487-3075e7d34e02,interested,
1797,8d32243c-2dd1-4128-bde1-d643207e582c,a6668254-c779-424c-8c8b-1762bf45916e,disgust,
1798,8d32243c-2dd1-4128-bde1-d643207e582c,306662a5-e17a-44a4-bb67-cc858ae1dccd,scared,
1799,8d32243c-2dd1-4128-bde1-d643207e582c,bc142f57-1307-46c6-9975-8c3a1e5f540c,cherish,
1800,8d32243c-2dd1-4128-bde1-d643207e582c,8dda1a41-9e57-4944-bd36-18c0ac343b13,heart,
1801,8d32243c-2dd1-4128-bde1-d643207e582c,,super love,
1802,8d32243c-2dd1-4128-bde1-d643207e582c,2ab641a8-6ad4-4d1a-8511-d87ff5346773,worried,
1803,8d32243c-2dd1-4128-bde1-d643207e582c,b09e3125-2162-443b-bea0-25895b7605bc,hate,
1804,8d32243c-2dd1-4128-bde1-d643207e582c,03e3a23a-a77a-41da-9ecd-3f2ff9e5bc90,peeking,
1805,8d32243c-2dd1-4128-bde1-d643207e582c,1582dac6-ebec-43ed-a34a-1a202ca72627,dislike,
1806,8d32243c-2dd1-4128-bde1-d643207e582c,da97952a-2eba-46c4-a19e-3df3c40a1524,want,
1807,8d32243c-2dd1-4128-bde1-d643207e582c,ce7c338c-cad4-408f-895b-510ca73a388b,heart,
1808,8d32243c-2dd1-4128-bde1-d643207e582c,4edc3d1a-a7d9-4db6-89c3-f784d9954172,heart,
1809,8d32243c-2dd1-4128-bde1-d643207e582c,69527334-c362-47df-87fc-5e2b5e2605e5,interested,
1810,8d32243c-2dd1-4128-bde1-d643207e582c,5870e611-6218-48e1-a9a0-ba86fe5598f7,worried,
1811,8d32243c-2dd1-4128-bde1-d643207e582c,,dislike,
1812,8d32243c-2dd1-4128-bde1-d643207e582c,07061727-dc05-4411-ab78-79f95b1869a9,worried,
1813,8d32243c-2dd1-4128-bde1-d643207e582c,cb97b0ea-fc93-4597-b391-846710c6fedc,scared,
1814,8d32243c-2dd1-4128-bde1-d643207e582c,7246fed1-8725-4dbb-bccd-5451346f122d,want,
1815,8d32243c-2dd1-4128-bde1-d643207e582c,e8493c32-7f6f-4e57-a691-cf0df6f015c9,interested,
1816,8d32243c-2dd1-4128-bde1-d643207e582c,a5c65404-5894-4b87-82f2-d787cbee86b4,scared,
1817,8d32243c-2dd1-4128-bde1-d643207e582c,fd7396b2-a18b-449c-b326-e676aebd7776,like,
1818,8d32243c-2dd1-4128-bde1-d643207e582c,71519e2e-6e97-4b73-a346-cc3a91cb4661,interested,
1819,8d32243c-2dd1-4128-bde1-d643207e582c,002cd824-10f2-447c-8d1c-940325a1cdf4,peeking,
1820,8d32243c-2dd1-4128-bde1-d643207e582c,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,peeking,
1821,8d32243c-2dd1-4128-bde1-d643207e582c,,adore,
1822,8d32243c-2dd1-4128-bde1-d643207e582c,89572273-761e-46f3-8b99-1689d98aac90,indifferent,
1823,8d32243c-2dd1-4128-bde1-d643207e582c,f5d9a26e-986d-4d8e-a1c9-69493fb64736,hate,
1824,8d32243c-2dd1-4128-bde1-d643207e582c,eff1e86a-8ede-4a41-818b-9442e3181ee3,scared,
1825,8d32243c-2dd1-4128-bde1-d643207e582c,ddd079a8-00dd-4aab-9551-11961171db16,scared,
1826,8d32243c-2dd1-4128-bde1-d643207e582c,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,indifferent,
1827,8d32243c-2dd1-4128-bde1-d643207e582c,48e834aa-fd4a-4206-93e8-ac8fdac613bc,disgust,
1828,e2c433d2-096e-484e-8c69-28f0bb69f3b7,,,
1829,e2c433d2-096e-484e-8c69-28f0bb69f3b7,1f7e22c8-558a-4b6f-a04f-b219593f029e,disgust,
1830,e2c433d2-096e-484e-8c69-28f0bb69f3b7,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,intrigued,
1831,e2c433d2-096e-484e-8c69-28f0bb69f3b7,5ffd8b51-164e-47e2-885e-8b8c46eb63ed,worried,
1832,e2c433d2-096e-484e-8c69-28f0bb69f3b7,3f218ab6-a288-4ee8-affc-3d02a9cbff5f,cherish,
1833,e2c433d2-096e-484e-8c69-28f0bb69f3b7,f8926cfa-7036-4929-b5db-925c26daea1a,heart,
1834,e2c433d2-096e-484e-8c69-28f0bb69f3b7,a5c65404-5894-4b87-82f2-d787cbee86b4,indifferent,
1835,e2c433d2-096e-484e-8c69-28f0bb69f3b7,6053d7e5-47da-4156-8b7c-dacf23a0e660,like,
1836,e2c433d2-096e-484e-8c69-28f0bb69f3b7,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,like,
